pvc_lemmas,file_path,row,is_phrasal,annotator_agreement_percentage,sents,aligned_idxs,verbs_fixed,sent_string,verb_string
"['make', 'out']",A/AC/AC4.xml,2316,true,1.0,"['Instead', ',', 'she', 'turned', 'it', 'on', 'so', 'low', 'that', 'at', 'first', 'Tug', 'could', 'not', 'make', 'out', 'anything', 'except', 'a', 'faint', 'crackling', 'and', 'hissing', '.']","[14, 15]","['make', 'out']","Instead , she turned it on so low that at first Tug could not make out anything except a faint crackling and hissing .",make out
"['have', 'on']",C/CR/CRU.xml,310,false,1.0,"['From', 'its', 'Midlands', 'grassroots', 'in', 'the', 'Clean-up', 'TV', 'Campaign', ',', 'the', 'NVALA', 'has', 'grown', 'into', 'an', 'organisation', 'with', 'over', 'members', ',', 'and', 'has', 'on', 'several', 'occasions', 'organised', 'nationwide', 'petitions', 'which', 'have', 'secured', 'a', 'formidable', 'number', 'of', 'signatures', '.']","[22, 23]","['has', 'on']","From its Midlands grassroots in the Clean-up TV Campaign , the NVALA has grown into an organisation with over members , and has on several occasions organised nationwide petitions which have secured a formidable number of signatures .",has on
"['get', 'on']",B/B1/B10.xml,1332,true,1.0,"['Far', 'too', 'much', 'time', 'and', 'energy', 'go', 'into', 'separating', 'combatants', ',', 'settling', 'differences', 'and', 'trying', 'to', 'encourage', 'children', 'to', 'get', 'on', 'together', '.']","[19, 20]","['get', 'on']","Far too much time and energy go into separating combatants , settling differences and trying to encourage children to get on together .",get on
"['take', 'on']",K/K9/K97.xml,18418,true,1.0,"['The', 'occasion', 'will', 'be', 'a', 'star-studded', 'affair', ',', 'a', 'day', 'when', 'red', 'joins', 'with', 'blue', 'to', 'take', 'on', 'the', 'pride', 'of', 'Manchester', '.']","[16, 17]","['take', 'on']","The occasion will be a star-studded affair , a day when red joins with blue to take on the pride of Manchester .",take on
"['make', 'for']",C/CF/CFY.xml,2467,true,0.6913,"['As', 'he', 'made', 'for', 'the', 'door', 'she', 'said', ',', 'You', 'wo', ""n't"", 'forget', 'to', 'take', 'that', 'bottle', 'in', 'for', 'her', ',', 'will', 'you', '?']","[2, 3]","['made', 'for']","As he made for the door she said , You wo n't forget to take that bottle in for her , will you ?",made for
"['do', 'up']",J/JY/JY9.xml,2923,true,1.0,"['No', ',', 'we', ""'ve"", 'decided', 'to', 'leave', 'that', 'for', 'the', 'owners', 'to', 'do', 'up', 'exactly', 'as', 'they', 'wish', '.']","[12, 13]","['do', 'up']","No , we 've decided to leave that for the owners to do up exactly as they wish .",do up
"['get', 'out']",F/FA/FAF.xml,1531,false,0.6706,"['Given', 'that', 'it', 'is', 'good', 'for', 'many', 'people', 'to', 'get', 'out', 'of', 'the', 'home', 'and', 'meet', 'other', 'people', 'at', 'work', ',', 'and', 'that', 'it', 'is', 'crucially', 'important', 'not', 'to', 'leave', 're-entry', 'into', 'the', 'labour', 'market', 'until', 'the', 'person', ""'s"", 'children', 'have', 'grown', 'up', ',', 'these', 'disregard', 'rules', 'need', 'to', 'be', 'reversed', 'as', 'soon', 'as', 'possible', '.']","[9, 10]","['get', 'out']","Given that it is good for many people to get out of the home and meet other people at work , and that it is crucially important not to leave re-entry into the labour market until the person 's children have grown up , these disregard rules need to be reversed as soon as possible .",get out
"['get', 'it', 'on']",H/HU/HUL.xml,57,false,1.0,"[""Let's"", 'try', 'and', 'get', 'it', 'on', 'the', 'board', ',', 'which', 'somebody', 'has', 'written', 'on', 'and', 'I', 'told', 'them', 'about', 'that', 'and', 'asked', 'them', 'to', 'clean', 'it', ',', 'but', ',', 'bring', 'a', 'spray', 'can', 'of', 'white', 'paint', 'next', 'time', '.']","[3, 4, 5]","['get', 'it', 'on']","Let's try and get it on the board , which somebody has written on and I told them about that and asked them to clean it , but , bring a spray can of white paint next time .",get it on
"['make', 'out']",H/HA/HAB.xml,34,true,1.0,"['He', 'made', 'out', 'a', 'clear', 'case', 'for', 'embalming', 'all', 'bodies', 'and', 'for', 'treating', 'them', 'all', 'similarly', ',', 'bearing', 'in', 'mind', 'the', 'long', 'incubation', 'period', 'and', 'uncertain', 'diagnosis', 'in', 'HIV', 'infections', '.']","[1, 2]","['made', 'out']","He made out a clear case for embalming all bodies and for treating them all similarly , bearing in mind the long incubation period and uncertain diagnosis in HIV infections .",made out
"['get', 'on']",A/AC/ACP.xml,909,true,1.0,"['Norman', 'and', 'Lester', 'seem', 'to', 'get', 'on', 'well', '.']","[5, 6]","['get', 'on']",Norman and Lester seem to get on well .,get on
"['give', 'in']",H/HH/HHX.xml,6599,false,1.0,"['The', 'full', 'breakdown', 'of', 'the', 'figures', 'was', 'given', 'in', 'a', 'parliamentary', 'written', 'answer', 'on', 'December', '.']","[7, 8]","['given', 'in']",The full breakdown of the figures was given in a parliamentary written answer on December .,given in
"['make', 'for']",C/CK/CKU.xml,1192,true,1.0,"['He', 'has', 'dispensed', 'with', 'Matteo', ""'s"", 'landscape', ',', 'and', 'set', 'the', 'figure', 'against', 'a', 'gold', 'background', ',', 'which', 'with', 'an', 'exact', 'copy', 'of', 'the', 'gilded', 'frame', 'makes', 'for', 'an', 'authoritative', ',', 'splendid', 'work', '.']","[26, 27]","['makes', 'for']","He has dispensed with Matteo 's landscape , and set the figure against a gold background , which with an exact copy of the gilded frame makes for an authoritative , splendid work .",makes for
"['take', 'on']",C/CF/CF8.xml,336,true,0.6767,"['One', 'extra', 'part-timer', 'has', 'been', 'taken', 'on', 'and', 'another', 'part-timer', 'and', 'one', 'full-time', 'worker', 'are', 'being', 'sought', '.']","[5, 6]","['taken', 'on']",One extra part-timer has been taken on and another part-timer and one full-time worker are being sought .,taken on
"['get', 'out']",J/JT/JTF.xml,457,true,0.6518,"['What', 'are', 'we', 'gon', 'na', 'get', 'out', 'of', 'the', 'raffle', 'tickets', '?']","[5, 6]","['get', 'out']",What are we gon na get out of the raffle tickets ?,get out
"['get', 'down', 'to']",H/HS/HSF.xml,1425,true,1.0,"['Even', 'before', 'ministers', 'get', 'down', 'to', 'arguing', 'over', 'the', 'details', ',', 'they', 'face', 'a', 'row', 'about', 'whether', 'the', 'proposed', 'company', 'statute', 'can', 'be', 'approved', 'by', 'a', 'majority', 'vote', 'as', 'the', 'commission', 'would', 'like', 'or', 'must', 'be', 'passed', 'unanimously', '.']","[3, 4, 5]","['get', 'down', 'to']","Even before ministers get down to arguing over the details , they face a row about whether the proposed company statute can be approved by a majority vote as the commission would like or must be passed unanimously .",get down to
"['get', 'out']",J/J2/J2F.xml,258,true,0.6721,"['Linda', 'had', 'always', 'passed', 'the', 'time', 'of', 'day', 'with', 'her', 'when', 'Doris', 'had', 'been', 'able', 'to', 'get', 'out', 'and', 'about', ',', 'but', 'now', 'the', 'old', 'woman', 'was', 'con', 'fined', 'to', 'her', 'house', 'with', 'arthritis', '.']","[16, 17]","['get', 'out']","Linda had always passed the time of day with her when Doris had been able to get out and about , but now the old woman was con fined to her house with arthritis .",get out
"['get', 'over']",H/H9/H97.xml,3548,true,1.0,"['I', 'loved', 'Tony', 'and', 'there', 'was', 'a', 'time', 'when', 'I', 'thought', 'I', ""'d"", 'never', 'get', 'over', 'him', '.']","[14, 15]","['get', 'over']",I loved Tony and there was a time when I thought I 'd never get over him .,get over
"['give', 'in']",B/B2/B2P.xml,1043,false,1.0,"['It', 'is', 'true', 'that', 'judgment', 'could', 'be', 'given', 'in', 'ipsam', 'rem', ',', 'but', 'this', 'is', 'far', 'from', 'allowing', 'that', 'they', 'had', 'a', 'real', 'effect', '.']","[7, 8]","['given', 'in']","It is true that judgment could be given in ipsam rem , but this is far from allowing that they had a real effect .",given in
"['take', 'on']",H/HE/HE8.xml,37,true,0.6767,"['And', 'er', 'for', 'the', 'and', 'then', 'at', 'Rendall', 'took', 'on', 'two', 'new', 'combines', 'from', 'Ma', 'from', 'the', 'Massey', 'Ferguson', 'company', 'that', 'was', 'them', 'days', '.']","[8, 9]","['took', 'on']",And er for the and then at Rendall took on two new combines from Ma from the Massey Ferguson company that was them days .,took on
"['give', 'in']",J/J1/J18.xml,613,true,1.0,"['The', 'recruits', 'recruit', 'others', ',', 'colonies', 'sometimes', 'fighting', 'over', 'a', 'resource', ',', 'though', 'individuals', 'of', 'this', 'species', 'usually', 'give', 'in', 'to', 'those', 'of', 'other', 'more', 'aggressive', 'Trigona', 'species', '.']","[18, 19]","['give', 'in']","The recruits recruit others , colonies sometimes fighting over a resource , though individuals of this species usually give in to those of other more aggressive Trigona species .",give in
"['make', 'out']",C/CA/CA3.xml,797,true,1.0,"['The', 'accent', 'sounded', 'mid-European', 'and', 'as', 'Lee', 'became', 'more', 'accustomed', 'to', 'the', 'steam', 'she', 'made', 'out', 'the', 'face', 'of', 'the', 'owner', 'of', 'the', 'voice', '.']","[14, 15]","['made', 'out']",The accent sounded mid-European and as Lee became more accustomed to the steam she made out the face of the owner of the voice .,made out
"['take', 'on']",K/K1/K1U.xml,1204,true,1.0,"['He', 'says', 'we', 'know', 'that', 'the', 'Victorians', 'went', 'to', 'the', 'gentleman', ""'s"", 'club', 'in', 'the', 'day', 'and', 'the', 'brothel', 'at', 'night', ',', 'before', 'going', 'home', ',', 'but', 'we', 'could', 'take', 'on', 'some', 'of', 'their', 'values', '.']","[29, 30]","['take', 'on']","He says we know that the Victorians went to the gentleman 's club in the day and the brothel at night , before going home , but we could take on some of their values .",take on
"['get', 'on', 'with']",C/CH/CHV.xml,433,true,0.6408,"['Until', 'we', 'know', 'who', 'is', 'going', 'to', 'stage', 'the', 'event', ',', 'we', 'can', 'not', 'get', 'on', 'with', 'working', 'out', 'the', 'qualifying', 'format', 'for', '.']","[14, 15, 16]","['get', 'on', 'with']","Until we know who is going to stage the event , we can not get on with working out the qualifying format for .",get on with
"['get', 'on']",H/H6/H61.xml,1252,false,0.7224,"['Oh', 'yeah', 'I', 'had', 'one', 'of', 'those', ',', 'I', ""'ve"", 'got', 'on', 'I', ""'ve"", 'got', 'one', 'of', 'those', 'on', 'the', 'X', 'T', ',', 'date', 'and', 'time', '.']","[10, 11]","['got', 'on']","Oh yeah I had one of those , I 've got on I 've got one of those on the X T , date and time .",got on
"['make', 'for']",E/EU/EUS.xml,1062,true,1.0,"['However', ',', 'with', 'increasing', 'store', 'capacities', 'and', 'the', 'presence', 'of', 'addressing', 'mode', 'fields', ',', 'the', 'use', 'of', 'three-address', 'instructions', 'makes', 'for', 'a', 'very', 'long', 'instruction', 'format', ',', 'and', 'the', 'technique', 'is', 'not', 'now', 'used', '.']","[19, 20]","['makes', 'for']","However , with increasing store capacities and the presence of addressing mode fields , the use of three-address instructions makes for a very long instruction format , and the technique is not now used .",makes for
"['make', 'for']",H/HW/HWG.xml,912,false,1.0,"['Thereafter', ',', 'although', 'the', 'Florentines', 'continued', 'to', 'import', 'English', 'wool', ',', 'they', 'did', 'not', 'carry', 'it', 'in', 'their', 'own', 'ships', ',', 'and', 'in', 'the', 'proposals', 'were', 'made', 'for', 'a', 'wool', 'staple', 'at', 'Pisa', ',', 'with', 'English', 'ships', 'having', 'the', 'monopoly', 'of', 'the', 'carrying', '.']","[26, 27]","['made', 'for']","Thereafter , although the Florentines continued to import English wool , they did not carry it in their own ships , and in the proposals were made for a wool staple at Pisa , with English ships having the monopoly of the carrying .",made for
"['get', 'out']",K/K5/K5D.xml,4864,false,0.6844,"['ORKNEY', 'fishermen', 'are', 'to', 'campaign', 'for', 'a', 'seal', 'cull', 'controlled', 'by', 'the', 'Government', 'after', 'claims', 'that', 'numbers', 'are', 'getting', 'out', 'of', 'control', 'and', 'threatening', 'the', 'livelihood', 'of', 'fishermen', '.']","[18, 19]","['getting', 'out']",ORKNEY fishermen are to campaign for a seal cull controlled by the Government after claims that numbers are getting out of control and threatening the livelihood of fishermen .,getting out
"['get', 'onto']",G/G4/G4H.xml,851,true,0.6721,"['So', 'once', 'it', ""'s"", 'got', 'onto', 'our', 'approved', 'list', ',', 'we', ""'re"", 'pretty', 'sure', 'that', 'we', ""'re"", ',', 'we', ""'re"", 'really', 'in', 'the', 'right', 'area', '.']","[4, 5]","['got', 'onto']","So once it 's got onto our approved list , we 're pretty sure that we 're , we 're really in the right area .",got onto
"['get', 'out']",A/AL/ALH.xml,2136,true,0.6905,"['Drive', 'me', 'to', 'the', 'meeting', 'and', 'I', ""'ll"", 'get', 'out', '.']","[8, 9]","['get', 'out']",Drive me to the meeting and I 'll get out .,get out
"['get', 'through']",G/G1/G1X.xml,1462,true,0.6767,"['We', 'finally', 'reach', 'what', 'we', 'laughingly', 'call', 'civilization', ',', 'we', 'finally', 'reach', 'a', 'telephone', 'which', 'is', 'capable', 'of', 'handling', 'transatlantic', 'calls', ',', 'I', 'finally', 'get', 'my', 'turn', 'in', 'the', 'queue', ',', 'I', 'finally', 'get', 'through', 'to', 'home', ',', 'and', 'you', ""'re"", 'out', '.']","[33, 34]","['get', 'through']","We finally reach what we laughingly call civilization , we finally reach a telephone which is capable of handling transatlantic calls , I finally get my turn in the queue , I finally get through to home , and you 're out .",get through
"['get', 'through']",A/AL/ALJ.xml,110,true,1.0,"['When', 'the', 'challenge', 'got', 'through', 'to', 'him', ',', 'he', 'disobeyed', 'the', 'first', 'rule', 'of', 'the', 'services', 'and', 'volunteered', '.']","[3, 4]","['got', 'through']","When the challenge got through to him , he disobeyed the first rule of the services and volunteered .",got through
"['get', 'on']",C/CD/CDE.xml,1293,true,0.6483,"['No', 'unattached', 'man', ',', 'should', 'he', 'by', 'some', 'miracle', 'present', 'himself', 'at', 'Four', 'Winds', ',', 'would', 'want', 'to', 'have', 'anything', 'to', 'do', 'with', 'a', 'dejected', 'and', 'increasingly', 'agoraphobic', 'young', 'mother', ',', 'still', 'in', 'her', 'teens', ',', 'and', 'a', 'baby', 'whose', 'fretfulness', 'was', 'beginning', 'to', 'get', 'on', 'even', 'Harriet', ""'s"", 'nerves', '.']","[44, 45]","['get', 'on']","No unattached man , should he by some miracle present himself at Four Winds , would want to have anything to do with a dejected and increasingly agoraphobic young mother , still in her teens , and a baby whose fretfulness was beginning to get on even Harriet 's nerves .",get on
"['get', 'on']",G/GW/GW5.xml,1078,true,0.6773,"['In', 'the', 'departure', 'lounge', 'there', 'was', 'a', 'crowd', 'of', 'passengers', 'waiting', 'to', 'get', 'on', 'other', 'planes', ',', 'and', 'also', 'a', 'lot', 'of', 'doctors', ',', 'police', ',', 'and', 'newspaper', 'journalists', '.']","[12, 13]","['get', 'on']","In the departure lounge there was a crowd of passengers waiting to get on other planes , and also a lot of doctors , police , and newspaper journalists .",get on
"['get', 'out']",K/KE/KE0.xml,4726,true,0.6705,"['And', 'not', 'to', 'out', 'done', ',', 'the', 'panda', 'got', 'out', 'his', 'own', 'dictionary', 'and', 'looked', 'up', 'panda', ',', 'one', 'that', 'eats', ',', 'shoots', 'then', 'leaves', '!']","[8, 9]","['got', 'out']","And not to out done , the panda got out his own dictionary and looked up panda , one that eats , shoots then leaves !",got out
"['get', 'on', 'with']",H/HA/HA9.xml,114,true,1.0,"['Then', 'you', ""'d"", 'better', 'get', 'on', 'with', 'the', 'job', 'quickly', '.']","[4, 5, 6]","['get', 'on', 'with']",Then you 'd better get on with the job quickly .,get on with
"['get', 'out']",A/A6/A6J.xml,225,true,0.6773,"['I', 'want', 'to', 'get', 'out', 'there', '.']","[3, 4]","['get', 'out']",I want to get out there .,get out
"['get', 'on']",K/KD/KD6.xml,3899,false,1.0,"['was', 'it', 'one', 'of', 'those', 'badges', 'he', ""'s"", 'got', 'on', 'the', 'back', 'on', 'the', 'front']","[8, 9]","['got', 'on']",was it one of those badges he 's got on the back on the front,got on
